Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
ACTIVE,MERCEDES,SPRINTER,2015.0,WHITE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5646Ambulance,Ambulance
ACTIVE,MERCEDES,SPRINTER,2012.0,YELLOW/BLUE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5245Ambulance,Ambulance
INACTIVE,CHAMPION,TROLLEY,2000.0,ORANGE,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,17290Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHTLINER,GLAVAL LEGACY,2015.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,None,None,10713Charter Sightseeing,Charter Sightseeing
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16779Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHLINE,TROLLEY,2008.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,9035Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHLINE,TROLLEY,2007.0,RED/CREAM,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,96605Charter Sightseeing,Charter Sightseeing
INACTIVE,Unknown,Unknown,1998.0,RED/WHITE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,175253Charter Sightseeing,Charter Sightseeing
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16781Charter Sightseeing,Charter Sightseeing
ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Diesel,N,ANLONG KE,CHICAGO,IL,60608.0,None,None,9309Livery,Livery
INACTIVE,MCI,4505,2007.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,19156Charter Sightseeing,Charter Sightseeing
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16780Charter Sightseeing,Charter Sightseeing
INACTIVE,Unknown,Unknown,2006.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,23341Charter Sightseeing,Charter Sightseeing
INACTIVE,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,20603Charter Sightseeing,Charter Sightseeing
INACTIVE,Unknown,Unknown,2006.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,23327Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHLINE,TROLLEY,2002.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,17871Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHTLINER,TROLLEY,2002.0,RED/GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,19769Charter Sightseeing,Charter Sightseeing
INACTIVE,DOUBLE SHUFLE,TROLLEY,2004.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,18262Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHLINE,M2 106,2016.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,None,None,13009Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHTLINER,G40M2,2015.0,WHITE,Diesel,N,"K I S, INC.",CHICAGO,IL,60625.0,None,None,14071Charter Sightseeing,Charter Sightseeing
INACTIVE,CHAMPION,TROLLEY,2001.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,1000006Charter Sightseeing,Charter Sightseeing
INACTIVE,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,19626Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHLINE,TROLLEY,1998.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,17869Charter Sightseeing,Charter Sightseeing
INACTIVE,CHAMPION,TROLLEY,1999.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,14356Charter Sightseeing,Charter Sightseeing
INACTIVE,MCI,D4505,2006.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,19163Charter Sightseeing,Charter Sightseeing
ACTIVE,MERCEDES,SPRINTER,2012.0,WHITE/BLUE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5298Ambulance,Ambulance
INACTIVE,LEYLAND,OLYMPIAN,1988.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,17868Charter Sightseeing,Charter Sightseeing
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16782Charter Sightseeing,Charter Sightseeing
INACTIVE,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,20605Charter Sightseeing,Charter Sightseeing
RESERVED,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,19627Charter Sightseeing,Charter Sightseeing
INACTIVE,ISUZU,CARRYALL,1986.0,MAROON,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,13565Charter Sightseeing,Charter Sightseeing
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16778Charter Sightseeing,Charter Sightseeing
INACTIVE,MCI,102C3,1992.0,RED/WHITE/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,1007Charter Sightseeing,Charter Sightseeing
INACTIVE,DOUBLE SHUFLE,TROLLEY,2004.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,18261Charter Sightseeing,Charter Sightseeing
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16784Charter Sightseeing,Charter Sightseeing
INACTIVE,FREIGHLINE,X LINE SHUTTLE,2002.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,11399Charter Sightseeing,Charter Sightseeing
ACTIVE,MERCEDES,SPRINTER,2012.0,WHITE/ORANGE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5557Ambulance,Ambulance
INACTIVE,THOMAS,TROLLEY,2005.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,17802Charter Sightseeing,Charter Sightseeing
ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Diesel,N,FRARS INC,CHICAGO,IL,60645.0,None,None,7224Livery,Livery
INACTIVE,FREIGHLINE,X LINE SHUTTLE,2000.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,1000010Charter Sightseeing,Charter Sightseeing
INACTIVE,SPEC-CONSTED,TROLLEY,2014.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,16904Charter Sightseeing,Charter Sightseeing
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16776Charter Sightseeing,Charter Sightseeing
INACTIVE,LEYLAND,OLYMPIAN,1988.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,17870Charter Sightseeing,Charter Sightseeing
ACTIVE,MERCEDES,SPRINTER,2012.0,RED/WHITE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,4882Ambulance,Ambulance
INACTIVE,THOMAS,TROLLEY,2005.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,16002Charter Sightseeing,Charter Sightseeing
INACTIVE,CHAMPION,TROLLEY,1999.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,1000007Charter Sightseeing,Charter Sightseeing
ACTIVE,CHEVROLET,SUBURBAN,2024.0,BLACK,Diesel,N,NURIA ENTERPRISE INC,CHICAGO,IL,60645.0,None,None,7848Livery,Livery
INACTIVE,FREIGHTLINER,TROLLEY,1999.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,16903Charter Sightseeing,Charter Sightseeing
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,16785Charter Sightseeing,Charter Sightseeing
INACTIVE,LEYLAND,OLYMPIAN,1988.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,17765Charter Sightseeing,Charter Sightseeing
RESERVED,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,None,None,20604Charter Sightseeing,Charter Sightseeing
INACTIVE,CHAMPION,TROLLEY,1993.0,ORANGE,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,1000003Charter Sightseeing,Charter Sightseeing
INACTIVE,ISUZU,CARRYALL,1986.0,MAROON,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,None,None,1000008Charter Sightseeing,Charter Sightseeing
ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,RIZ LIMO TRANSPORTATION CO.,CHICAGO,IL,60634.0,None,None,9067Livery,Livery
SURRENDER,TESLA,Y,2020.0,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3861Taxi,Taxi
ACTIVE,KIA,NIRO,2023.0,DARK GREEN,Electric,N,TEZ CAB CO,CHICAGO,IL,60641.0,Independent1,Owner-Operator,1358Taxi,Taxi
VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,None,None,9872Low Speed Electric,Low Speed Electric
ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,None,None,126Pedicab,Pedicab
VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,None,None,9873Low Speed Electric,Low Speed Electric
FORECLOSURE,TESLA,MODEL 3,2021.0,GREEN,Electric,N,"NICKI & EMMY, INC.",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4512Taxi,Taxi
VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,None,None,9876Low Speed Electric,Low Speed Electric
VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,None,None,9875Low Speed Electric,Low Speed Electric
VIOLATION,TESLA,Y,2023.0,BLACK,Electric,N,CLEARPATH MOBILITY LLC,CHICAGO,IL,60615.0,None,None,7560Livery,Livery
ACTIVE,LUCID,AIR TOURING,2023.0,BLACK,Electric,N,ECO ELITE LIMOUSINE LLC,CHICAGO,IL,60614.0,None,None,8730Livery,Livery
VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,None,None,7565Livery,Livery
FORECLOSURE,TESLA,MODEL 3,2021.0,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1032Taxi,Taxi
VIOLATION,TESLA,Y,2022.0,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2642Taxi,Taxi
SURRENDER,TESLA,Y,2020.0,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4083Taxi,Taxi
ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,None,None,128Pedicab,Pedicab
VIOLATION,POLARIS,GEM E6,2019.0,WHITE,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,None,None,7699Livery,Livery
ACTIVE,TESLA,MODEL Y,2022.0,BLACK,Electric,N,NUR MOTORS LLC,CHICAGO,IL,60613.0,None,None,8011Livery,Livery
VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,None,None,7461Livery,Livery
ACTIVE,BMW,750LI,2023.0,SILVER,Electric,N,ARDA INC.,CHICAGO,IL,60641.0,None,None,7763Livery,Livery
ACTIVE,CADILLAC,LYRIQ,2024.0,BLACK,Electric,N,WHERE 2 LIMOUSINE LIMITED,CHICAGO,IL,60645.0,None,None,8647Livery,Livery
ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,SUFIYAN I INC,CHICAGO,IL,60634.0,None,Owner Manager,8321Livery,Livery
VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,None,None,9874Low Speed Electric,Low Speed Electric
ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,None,None,125Pedicab,Pedicab
ACTIVE,MAINSTREET,BOARDWALK,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,None,None,124Pedicab,Pedicab
VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,None,None,7730Livery,Livery
ACTIVE,PRECISION,PP6,2018.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,None,None,120Pedicab,Pedicab
ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,SIKDER IMAM,CHICAGO,IL,60659.0,None,None,9695Livery,Livery
VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,None,None,9871Low Speed Electric,Low Speed Electric
VIOLATION,TOYOTA,BZ4X,2023.0,WHITE,Electric,N,CHICAGO MEDALLION FOUR LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4659Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,N,AMC CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4595Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2017.0,WHITE,Flex Fuel,Y,ELSTON FOUR LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4540Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,1759 INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,1759Taxi,Taxi
REVOKED,DODGE,GRAND CARAVAN,2013.0,WHITE,Flex Fuel,N,SHAZIF CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6897Taxi,Taxi
VIOLATION,FORD,CROWN VICTORIA,2011.0,WHITE,Flex Fuel,N,THOMAS A. ZUMMO,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,5774Taxi,Taxi
ACTIVE,DODGE,GRAND CARAVAN,2017.0,YELLOW,Flex Fuel,Y,FANTASTIC TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5993Taxi,Taxi
ACTIVE,FORD,ESCAPE,2012.0,WHITE/BLACK/STRIPES,Flex Fuel,N,ADE CROWN INC,CHICAGO,IL,60628.0,Independent1,Owner-Operator,6128Taxi,Taxi
ACTIVE,DODGE,GRAND CARAVAN,2015.0,WHITE,Flex Fuel,Y,SALMA & YOUSEF CAB INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6761Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,Y,ARYA RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2518Taxi,Taxi
VIOLATION,FORD,CROWN VICTORIA,2009.0,WHITE,Flex Fuel,N,C & D CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3086Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Flex Fuel,Y,G.G. TRANSIT CORP.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2780Taxi,Taxi
SURRENDER,DODGE,GRAND CARAVAN,2017.0,WHITE,Flex Fuel,Y,BESSIES CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3251Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2014.0,WHITE,Flex Fuel,Y,TORIA INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,6507Taxi,Taxi
ACTIVE,DODGE,CARAVAN,2016.0,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",138Taxi,Taxi
ACTIVE,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,"LEMPIRA, INC.",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4175Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2013.0,WHITE,Flex Fuel,Y,SHAZIF CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6898Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2014.0,WHITE,Flex Fuel,Y,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2711Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5402Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Flex Fuel,N,MEDALLION FUNDING CHICAGO CORP IV,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,739Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2012.0,WHITE,Flex Fuel,N,4260 CAB CORPORATION,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4260Taxi,Taxi
SURRENDER,TOYOTA,SIENNA,2015.0,WHITE,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5029Taxi,Taxi
VIOLATION,CHEVROLET,HHR,2011.0,WHITE,Flex Fuel,N,YAYE INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,5868Taxi,Taxi
FORECLOSURE,DODGE,CARAVAN,2016.0,GREEN,Flex Fuel,Y,TERRA TAXI TWO CORP,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5244Taxi,Taxi
SURRENDER,DODGE,GRAND CARAVAN,2016.0,GREEN,Flex Fuel,Y,NECT 2 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5039Taxi,Taxi
SURRENDER,DODGE,GRAND CARAVAN,2010.0,WHITE,Flex Fuel,N,AVENUE TRANSPORTATION INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2403Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Flex Fuel,N,ALEX K OWOYEMI,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner-Operator,4939Taxi,Taxi
VIOLATION,VPG,MV-1,2014.0,WHITE,Flex Fuel,Y,NOBLE CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,3405Taxi,Taxi
VIOLATION,CHRYSLER,TOWN AND COUNTRY,2013.0,YELLOW,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5448Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,2206Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2016.0,WHITE,Flex Fuel,Y,CHICAGO MEDALLION THREE LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4480Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,AMERICAN ROCKIN BABY INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,3703Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2014.0,WHITE,Flex Fuel,Y,LMBK HACKING CHICAGO CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6892Taxi,Taxi
SURRENDER,DODGE,CARAVAN,2016.0,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",353Taxi,Taxi
VIOLATION,FORD,CROWN VICTORIA,2009.0,WHITE,Flex Fuel,N,GAITHER CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3252Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,BUCKINGHAM CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5492Taxi,Taxi
SURRENDER,DODGE,CARAVAN,2010.0,GREEN,Flex Fuel,Y,LIBRA TAXI INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",537Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,Y,RIVERSIDE CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1257Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2010.0,WHITE,Flex Fuel,Y,ROBE TAXI CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1146Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,ANDREW AND STEVEN CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3870Taxi,Taxi
REVOKED,TOYOTA,SCION,2015.0,WHITE,Flex Fuel,N,CUNNINGHAM CAB CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1968Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,"OLAN CAB CO., INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2233Taxi,Taxi
VIOLATION,CHEVROLET,IMPALA,2013.0,WHITE,Flex Fuel,N,BP CAB COMPANY INC,CHICAGO,IL,60641.0,Independent2,Owner-Operator,6029Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2015.0,WHITE,Flex Fuel,N,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5112Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,Y,WEST END TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4064Taxi,Taxi
VIOLATION,FORD,CROWN VICTORIA,2011.0,WHITE,Flex Fuel,N,BORDEP INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,5636Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2010.0,WHITE,Flex Fuel,N,ANTWI ADJEI,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,3379Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5746Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,PROGENY CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1898Taxi,Taxi
ACTIVE,DODGE,GRAND CARAVAN,2017.0,BLACK,Flex Fuel,N,MENTEE ENTERPRISES LLC,CHICAGO,IL,60645.0,Independent1,Owner-Operator,6686Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2012.0,WHITE,Flex Fuel,N,MCCAB XVIII CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,239Taxi,Taxi
REVOKED,CHEVROLET,HHR,2011.0,WHITE,Flex Fuel,N,MELAKU CORP,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5048Taxi,Taxi
VIOLATION,DODGE,GRAND CARAVAN,2012.0,WHITE,Flex Fuel,Y,LINCOLNSHIRE SERVICE I CORP.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,2918Taxi,Taxi
SURRENDER,DODGE,CARAVAN,2012.0,BLUE/WHITE,Flex Fuel,N,RASHEED O SANYAOLU,CHICAGO,IL,60617.0,Sun Taxi Association Inc,Owner-Operator,5806Taxi,Taxi
REVOKED,DODGE,CARAVAN,2012.0,WHITE,Flex Fuel,N,DIAL CAB COMPANY,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3143Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2012.0,WHITE,Flex Fuel,N,THE ROSENJE INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4077Taxi,Taxi
SURRENDER,CHEVROLET,IMPALA,2012.0,WHITE,Flex Fuel,N,KEREN CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,1850Taxi,Taxi
VIOLATION,FORD,FUSION,2012.0,WHITE,Flex Fuel,N,STANLEY CAB CO,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,1692Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,N,RIVERSIDE CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4750Taxi,Taxi
VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,AMZ 94 CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1770Taxi,Taxi
